,DH_PE_MW
2000-02-02 22:00:00,117.64429227611055
2000-02-02 22:30:00,0.0
2000-02-02 23:00:00,127.88339253826175
2000-02-02 23:30:00,0.0
2000-02-03 00:00:00,0.0
2000-02-03 00:30:00,0.0
2000-02-03 01:00:00,0.0
2000-02-03 01:30:00,0.0
2000-02-03 02:00:00,0.0
2000-02-03 02:30:00,0.0
2000-02-03 03:00:00,0.0
2000-02-03 03:30:00,0.0
2000-02-03 04:00:00,0.0
2000-02-03 04:30:00,0.0
2000-02-03 05:00:00,0.0
2000-02-03 05:30:00,0.0
2000-02-03 06:00:00,0.0
2000-02-03 06:30:00,0.0
2000-02-03 07:00:00,0.0
2000-02-03 07:30:00,0.0
2000-02-03 08:00:00,0.0
2000-02-03 08:30:00,0.0
2000-02-03 09:00:00,0.0
2000-02-03 09:30:00,0.0
2000-02-03 10:00:00,0.0
2000-02-03 10:30:00,0.0
2000-02-03 11:00:00,0.0
2000-02-03 11:30:00,0.0
2000-02-03 12:00:00,0.0
2000-02-03 12:30:00,0.0
2000-02-03 13:00:00,0.0
2000-02-03 13:30:00,0.0
2000-02-03 14:00:00,0.0
2000-02-03 14:30:00,0.0
2000-02-03 15:00:00,0.0
2000-02-03 15:30:00,0.0
2000-02-03 16:00:00,0.0
2000-02-03 16:30:00,0.0
2000-02-03 17:00:00,0.0
2000-02-03 17:30:00,0.0
2000-02-03 18:00:00,125.01087255300949
2000-02-03 18:30:00,0.0
2000-02-03 19:00:00,142.33733663127123
2000-02-03 19:30:00,0.0
2000-02-03 20:00:00,140.43836784584278
2000-02-03 20:30:00,0.0
2000-02-03 21:00:00,129.22873405161744
2000-02-03 21:30:00,0.0
2000-02-03 22:00:00,123.9050459768668
2000-02-03 22:30:00,0.0
2000-02-03 23:00:00,133.82851627050374
2000-02-03 23:30:00,0.0
2000-02-04 00:00:00,0.0
2000-02-04 00:30:00,0.0
2000-02-04 01:00:00,0.0
2000-02-04 01:30:00,0.0
2000-02-04 02:00:00,0.0
2000-02-04 02:30:00,0.0
2000-02-04 03:00:00,0.0
2000-02-04 03:30:00,0.0
2000-02-04 04:00:00,0.0
2000-02-04 04:30:00,0.0
2000-02-04 05:00:00,0.0
2000-02-04 05:30:00,0.0
2000-02-04 06:00:00,0.0
2000-02-04 06:30:00,0.0
2000-02-04 07:00:00,0.0
2000-02-04 07:30:00,0.0
2000-02-04 08:00:00,0.0
2000-02-04 08:30:00,0.0
2000-02-04 09:00:00,0.0
2000-02-04 09:30:00,0.0
2000-02-04 10:00:00,0.0
2000-02-04 10:30:00,0.0
2000-02-04 11:00:00,0.0
2000-02-04 11:30:00,0.0
2000-02-04 12:00:00,0.0
2000-02-04 12:30:00,0.0
2000-02-04 13:00:00,0.0
2000-02-04 13:30:00,0.0
2000-02-04 14:00:00,0.0
2000-02-04 14:30:00,0.0
2000-02-04 15:00:00,0.0
2000-02-04 15:30:00,0.0
2000-02-04 16:00:00,0.0
2000-02-04 16:30:00,0.0
2000-02-04 17:00:00,0.0
2000-02-04 17:30:00,0.0
2000-02-04 18:00:00,132.53123973821096
2000-02-04 18:30:00,0.0
2000-02-04 19:00:00,150.21572926120677
2000-02-04 19:30:00,0.0
2000-02-04 20:00:00,148.9358246371348
2000-02-04 20:30:00,0.0
2000-02-04 21:00:00,138.46225287312822
2000-02-04 21:30:00,0.0
2000-02-04 22:00:00,133.75150755668543
2000-02-04 22:30:00,0.0
2000-02-04 23:00:00,144.2441141593606
2000-02-04 23:30:00,0.0
2000-02-05 00:00:00,0.0
2000-02-05 00:30:00,0.0
2000-02-05 01:00:00,0.0
2000-02-05 01:30:00,0.0
2000-02-05 02:00:00,0.0
2000-02-05 02:30:00,0.0
2000-02-05 03:00:00,0.0
2000-02-05 03:30:00,0.0
2000-02-05 04:00:00,0.0
2000-02-05 04:30:00,0.0
2000-02-05 05:00:00,0.0
2000-02-05 05:30:00,0.0
2000-02-05 06:00:00,0.0
2000-02-05 06:30:00,0.0
2000-02-05 07:00:00,0.0
2000-02-05 07:30:00,0.0
2000-02-05 08:00:00,0.0
2000-02-05 08:30:00,0.0
2000-02-05 09:00:00,150.02916967818442
2000-02-05 09:30:00,0.0
2000-02-05 10:00:00,145.8434212063559
2000-02-05 10:30:00,0.0
2000-02-05 11:00:00,135.02563332034612
2000-02-05 11:30:00,0.0
2000-02-05 12:00:00,129.80568328851783
2000-02-05 12:30:00,0.0
2000-02-05 13:00:00,137.24164851801714
2000-02-05 13:30:00,0.0
2000-02-05 14:00:00,146.9655997730249
2000-02-05 14:30:00,0.0
2000-02-05 15:00:00,140.46695330042925
2000-02-05 15:30:00,0.0
2000-02-05 16:00:00,139.94350684002367
2000-02-05 16:30:00,0.0
2000-02-05 17:00:00,134.93418920764438
2000-02-05 17:30:00,0.0
2000-02-05 18:00:00,139.36508702027746
2000-02-05 18:30:00,0.0
2000-02-05 19:00:00,157.11285464358858
2000-02-05 19:30:00,0.0
2000-02-05 20:00:00,156.0351426847157
2000-02-05 20:30:00,0.0
2000-02-05 21:00:00,145.8665806981253
2000-02-05 21:30:00,0.0
2000-02-05 22:00:00,141.61195984155552
2000-02-05 22:30:00,0.0
2000-02-05 23:00:00,152.67291651849268
2000-02-05 23:30:00,0.0
2000-02-06 00:00:00,136.83269414728494
2000-02-06 00:30:00,0.0
2000-02-06 01:00:00,0.0
2000-02-06 01:30:00,0.0
2000-02-06 02:00:00,0.0
2000-02-06 02:30:00,0.0
2000-02-06 03:00:00,0.0
2000-02-06 03:30:00,0.0
2000-02-06 04:00:00,0.0
2000-02-06 04:30:00,0.0
2000-02-06 05:00:00,0.0
2000-02-06 05:30:00,0.0
2000-02-06 06:00:00,0.0
2000-02-06 06:30:00,0.0
2000-02-06 07:00:00,0.0
2000-02-06 07:30:00,0.0
2000-02-06 08:00:00,0.0
2000-02-06 08:30:00,0.0
2000-02-06 09:00:00,159.5998658276836
2000-02-06 09:30:00,0.0
2000-02-06 10:00:00,154.99482540539032
2000-02-06 10:30:00,0.0
2000-02-06 11:00:00,143.84835545377425
2000-02-06 11:30:00,0.0
2000-02-06 12:00:00,138.26217234391132
2000-02-06 12:30:00,0.0
2000-02-06 13:00:00,145.28140568297073
2000-02-06 13:30:00,0.0
2000-02-06 14:00:00,154.65533391263875
2000-02-06 14:30:00,0.0
2000-02-06 15:00:00,147.7864465241196
2000-02-06 15:30:00,0.0
2000-02-06 16:00:00,146.79964912429602
2000-02-06 16:30:00,0.0
2000-02-06 17:00:00,141.24336295166805
2000-02-06 17:30:00,0.0
2000-02-06 18:00:00,145.05282326003186
2000-02-06 18:30:00,0.0
2000-02-06 19:00:00,162.14988312189413
2000-02-06 19:30:00,0.0
2000-02-06 20:00:00,160.35494405096537
2000-02-06 20:30:00,0.0
2000-02-06 21:00:00,149.41047301600366
2000-02-06 21:30:00,0.0
2000-02-06 22:00:00,144.2479322810897
2000-02-06 22:30:00,0.0
2000-02-06 23:00:00,154.15203393472868
2000-02-06 23:30:00,0.0
2000-02-07 00:00:00,137.22178659245046
2000-02-07 00:30:00,0.0
2000-02-07 01:00:00,0.0
2000-02-07 01:30:00,0.0
2000-02-07 02:00:00,0.0
2000-02-07 02:30:00,0.0
2000-02-07 03:00:00,0.0
2000-02-07 03:30:00,0.0
2000-02-07 04:00:00,0.0
2000-02-07 04:30:00,0.0
2000-02-07 05:00:00,0.0
2000-02-07 05:30:00,0.0
2000-02-07 06:00:00,0.0
2000-02-07 06:30:00,0.0
2000-02-07 07:00:00,0.0
2000-02-07 07:30:00,0.0
2000-02-07 08:00:00,0.0
2000-02-07 08:30:00,0.0
2000-02-07 09:00:00,0.0
2000-02-07 09:30:00,0.0
2000-02-07 10:00:00,0.0
2000-02-07 10:30:00,0.0
2000-02-07 11:00:00,144.24570904305554
2000-02-07 11:30:00,0.0
2000-02-07 12:00:00,138.90807852706254
2000-02-07 12:30:00,0.0
2000-02-07 13:00:00,146.10091133728994
2000-02-07 13:30:00,0.0
2000-02-07 14:00:00,155.3970933103306
2000-02-07 14:30:00,0.0
2000-02-07 15:00:00,148.30705629130057
2000-02-07 15:30:00,0.0
2000-02-07 16:00:00,146.93212579229237
2000-02-07 16:30:00,0.0
2000-02-07 17:00:00,140.82396778132414
2000-02-07 17:30:00,0.0
2000-02-07 18:00:00,144.02944527350743
2000-02-07 18:30:00,0.0
2000-02-07 19:00:00,160.41706420676127
2000-02-07 19:30:00,0.0
2000-02-07 20:00:00,157.7233818697881
2000-02-07 20:30:00,0.0
2000-02-07 21:00:00,145.7507866609605
2000-02-07 21:30:00,0.0
2000-02-07 22:00:00,139.6718984425121
2000-02-07 22:30:00,0.0
2000-02-07 23:00:00,148.80835166988993
2000-02-07 23:30:00,0.0
2000-02-08 00:00:00,0.0
2000-02-08 00:30:00,0.0
2000-02-08 01:00:00,0.0
2000-02-08 01:30:00,0.0
2000-02-08 02:00:00,0.0
2000-02-08 02:30:00,0.0
2000-02-08 03:00:00,0.0
2000-02-08 03:30:00,0.0
2000-02-08 04:00:00,0.0
2000-02-08 04:30:00,0.0
2000-02-08 05:00:00,0.0
2000-02-08 05:30:00,0.0
2000-02-08 06:00:00,0.0
2000-02-08 06:30:00,0.0
2000-02-08 07:00:00,0.0
2000-02-08 07:30:00,0.0
2000-02-08 08:00:00,0.0
2000-02-08 08:30:00,0.0
2000-02-08 09:00:00,0.0
2000-02-08 09:30:00,0.0
2000-02-08 10:00:00,0.0
2000-02-08 10:30:00,0.0
2000-02-08 11:00:00,0.0
2000-02-08 11:30:00,0.0
2000-02-08 12:00:00,0.0
2000-02-08 12:30:00,0.0
2000-02-08 13:00:00,0.0
2000-02-08 13:30:00,0.0
2000-02-08 14:00:00,0.0
2000-02-08 14:30:00,0.0
2000-02-08 15:00:00,0.0
2000-02-08 15:30:00,0.0
2000-02-08 16:00:00,0.0
2000-02-08 16:30:00,0.0
2000-02-08 17:00:00,0.0
2000-02-08 17:30:00,0.0
2000-02-08 18:00:00,130.64051299651226
2000-02-08 18:30:00,0.0
2000-02-08 19:00:00,147.1981946606995
2000-02-08 19:30:00,0.0
2000-02-08 20:00:00,144.75157814945618
2000-02-08 20:30:00,0.0
2000-02-08 21:00:00,133.01921866979671
2000-02-08 21:30:00,0.0
2000-02-08 22:00:00,127.04452041763572
2000-02-08 22:30:00,0.0
2000-02-08 23:00:00,136.18832035747513
2000-02-08 23:30:00,0.0
2000-02-09 00:00:00,0.0
2000-02-09 00:30:00,0.0
2000-02-09 01:00:00,0.0
2000-02-09 01:30:00,0.0
2000-02-09 02:00:00,0.0
2000-02-09 02:30:00,0.0
2000-02-09 03:00:00,0.0
2000-02-09 03:30:00,0.0
2000-02-09 04:00:00,0.0
2000-02-09 04:30:00,0.0
2000-02-09 05:00:00,0.0
2000-02-09 05:30:00,0.0
2000-02-09 06:00:00,0.0
2000-02-09 06:30:00,0.0
2000-02-09 07:00:00,0.0
2000-02-09 07:30:00,0.0
2000-02-09 08:00:00,0.0
2000-02-09 08:30:00,0.0
2000-02-09 09:00:00,0.0
2000-02-09 09:30:00,0.0
2000-02-09 10:00:00,0.0
2000-02-09 10:30:00,0.0
2000-02-09 11:00:00,0.0
2000-02-09 11:30:00,0.0
2000-02-09 12:00:00,0.0
2000-02-09 12:30:00,0.0
2000-02-09 13:00:00,0.0
2000-02-09 13:30:00,0.0
2000-02-09 14:00:00,0.0
2000-02-09 14:30:00,0.0
2000-02-09 15:00:00,0.0
2000-02-09 15:30:00,0.0
2000-02-09 16:00:00,0.0
2000-02-09 16:30:00,0.0
2000-02-09 17:00:00,0.0
2000-02-09 17:30:00,0.0
2000-02-09 18:00:00,0.0
2000-02-09 18:30:00,0.0
2000-02-09 19:00:00,0.0
2000-02-09 19:30:00,0.0
2000-02-09 20:00:00,135.1305745949262
2000-02-09 20:30:00,0.0
2000-02-09 21:00:00,124.3734498197464
2000-02-09 21:30:00,0.0
2000-02-09 22:00:00,119.4387566911967
2000-02-09 22:30:00,0.0
2000-02-09 23:00:00,129.66500474010044
2000-02-09 23:30:00,0.0
2000-02-10 00:00:00,0.0
2000-02-10 00:30:00,0.0
2000-02-10 01:00:00,0.0
2000-02-10 01:30:00,0.0
2000-02-10 02:00:00,0.0
2000-02-10 02:30:00,0.0
2000-02-10 03:00:00,0.0
2000-02-10 03:30:00,0.0
2000-02-10 04:00:00,0.0
2000-02-10 04:30:00,0.0
2000-02-10 05:00:00,0.0
2000-02-10 05:30:00,0.0
2000-02-10 06:00:00,0.0
2000-02-10 06:30:00,0.0
2000-02-10 07:00:00,0.0
2000-02-10 07:30:00,0.0
2000-02-10 08:00:00,0.0
2000-02-10 08:30:00,0.0
2000-02-10 09:00:00,0.0
2000-02-10 09:30:00,0.0
2000-02-10 10:00:00,0.0
2000-02-10 10:30:00,0.0
2000-02-10 11:00:00,0.0
2000-02-10 11:30:00,0.0
2000-02-10 12:00:00,0.0
2000-02-10 12:30:00,0.0
2000-02-10 13:00:00,0.0
2000-02-10 13:30:00,0.0
2000-02-10 14:00:00,0.0
2000-02-10 14:30:00,0.0
2000-02-10 15:00:00,0.0
2000-02-10 15:30:00,0.0
2000-02-10 16:00:00,0.0
2000-02-10 16:30:00,0.0
2000-02-10 17:00:00,0.0
2000-02-10 17:30:00,0.0
2000-02-10 18:00:00,121.66096511225538
2000-02-10 18:30:00,0.0
2000-02-10 19:00:00,139.09443653282193
2000-02-10 19:30:00,0.0
2000-02-10 20:00:00,137.42638061654566
2000-02-10 20:30:00,0.0
2000-02-10 21:00:00,126.50094521732451
2000-02-10 21:30:00,0.0
2000-02-10 22:00:00,121.39685677575827
2000-02-10 22:30:00,0.0
2000-02-10 23:00:00,131.48687410745086
2000-02-10 23:30:00,0.0
2000-02-11 00:00:00,0.0
2000-02-11 00:30:00,0.0
2000-02-11 01:00:00,0.0
2000-02-11 01:30:00,0.0
2000-02-11 02:00:00,0.0
2000-02-11 02:30:00,0.0
2000-02-11 03:00:00,0.0
2000-02-11 03:30:00,0.0
2000-02-11 04:00:00,0.0
2000-02-11 04:30:00,0.0
2000-02-11 05:00:00,0.0
2000-02-11 05:30:00,0.0
2000-02-11 06:00:00,0.0
2000-02-11 06:30:00,0.0
2000-02-11 07:00:00,0.0
2000-02-11 07:30:00,0.0
2000-02-11 08:00:00,0.0
2000-02-11 08:30:00,0.0
2000-02-11 09:00:00,0.0
2000-02-11 09:30:00,0.0
2000-02-11 10:00:00,0.0
2000-02-11 10:30:00,0.0
2000-02-11 11:00:00,0.0
2000-02-11 11:30:00,0.0
2000-02-11 12:00:00,0.0
2000-02-11 12:30:00,0.0
2000-02-11 13:00:00,0.0
2000-02-11 13:30:00,0.0
2000-02-11 14:00:00,0.0
2000-02-11 14:30:00,0.0
2000-02-11 15:00:00,0.0
2000-02-11 15:30:00,0.0
2000-02-11 16:00:00,0.0
2000-02-11 16:30:00,0.0
2000-02-11 17:00:00,119.45049559107751
2000-02-11 17:30:00,0.0
2000-02-11 18:00:00,123.53403677080524
2000-02-11 18:30:00,0.0
2000-02-11 19:00:00,140.70281435328468
2000-02-11 19:30:00,0.0
2000-02-11 20:00:00,138.78581579170003
2000-02-11 20:30:00,0.0
2000-02-11 21:00:00,127.62339392548262
2000-02-11 21:30:00,0.0
2000-02-11 22:00:00,122.42674982804245
2000-02-11 22:30:00,0.0
2000-02-11 23:00:00,132.39229400838857
2000-02-11 23:30:00,0.0
2000-02-12 00:00:00,0.0
2000-02-12 00:30:00,0.0
2000-02-12 01:00:00,0.0
2000-02-12 01:30:00,0.0
2000-02-12 02:00:00,0.0
2000-02-12 02:30:00,0.0
2000-02-12 03:00:00,0.0
2000-02-12 03:30:00,0.0
2000-02-12 04:00:00,0.0
2000-02-12 04:30:00,0.0
2000-02-12 05:00:00,0.0
2000-02-12 05:30:00,0.0
2000-02-12 06:00:00,0.0
2000-02-12 06:30:00,0.0
2000-02-12 07:00:00,0.0
2000-02-12 07:30:00,0.0
2000-02-12 08:00:00,0.0
2000-02-12 08:30:00,0.0
2000-02-12 09:00:00,0.0
2000-02-12 09:30:00,0.0
2000-02-12 10:00:00,0.0
2000-02-12 10:30:00,0.0
2000-02-12 11:00:00,0.0
2000-02-12 11:30:00,0.0
2000-02-12 12:00:00,0.0
2000-02-12 12:30:00,0.0
2000-02-12 13:00:00,0.0
2000-02-12 13:30:00,0.0
2000-02-12 14:00:00,0.0
2000-02-12 14:30:00,0.0
2000-02-12 15:00:00,0.0
2000-02-12 15:30:00,0.0
2000-02-12 16:00:00,0.0
2000-02-12 16:30:00,0.0
2000-02-12 17:00:00,0.0
2000-02-12 17:30:00,0.0
2000-02-12 18:00:00,0.0
2000-02-12 18:30:00,0.0
2000-02-12 19:00:00,0.0
2000-02-12 19:30:00,0.0
2000-02-12 20:00:00,127.76688096016612
2000-02-12 20:30:00,0.0
2000-02-12 21:00:00,116.43012748658379
2000-02-12 21:30:00,0.0
2000-02-12 22:00:00,110.99871675460868
2000-02-12 22:30:00,0.0
2000-02-12 23:00:00,120.70166505880019
2000-02-12 23:30:00,0.0
2000-02-13 00:00:00,0.0
2000-02-13 00:30:00,0.0
2000-02-13 01:00:00,0.0
2000-02-13 01:30:00,0.0
2000-02-13 02:00:00,0.0
2000-02-13 02:30:00,0.0
2000-02-13 03:00:00,0.0
2000-02-13 03:30:00,0.0
2000-02-13 04:00:00,0.0
2000-02-13 04:30:00,0.0
2000-02-13 05:00:00,0.0
2000-02-13 05:30:00,0.0
2000-02-13 06:00:00,0.0
2000-02-13 06:30:00,0.0
2000-02-13 07:00:00,0.0
2000-02-13 07:30:00,0.0
2000-02-13 08:00:00,0.0
2000-02-13 08:30:00,0.0
2000-02-13 09:00:00,0.0
2000-02-13 09:30:00,0.0
2000-02-13 10:00:00,0.0
2000-02-13 10:30:00,0.0
2000-02-13 11:00:00,0.0
2000-02-13 11:30:00,0.0
2000-02-13 12:00:00,0.0
2000-02-13 12:30:00,0.0
2000-02-13 13:00:00,0.0
2000-02-13 13:30:00,0.0
2000-02-13 14:00:00,0.0
2000-02-13 14:30:00,0.0
2000-02-13 15:00:00,0.0
2000-02-13 15:30:00,0.0
2000-02-13 16:00:00,0.0
2000-02-13 16:30:00,0.0
2000-02-13 17:00:00,0.0
2000-02-13 17:30:00,0.0
2000-02-13 18:00:00,113.07390296512526
2000-02-13 18:30:00,0.0
2000-02-13 19:00:00,130.26345475317788
2000-02-13 19:30:00,0.0
2000-02-13 20:00:00,128.2731220853598
2000-02-13 20:30:00,0.0
2000-02-13 21:00:00,117.16316470428387
2000-02-13 21:30:00,0.0
2000-02-13 22:00:00,112.01073411640586
2000-02-13 22:30:00,0.0
2000-02-13 23:00:00,122.07744701796472
2000-02-13 23:30:00,0.0
2000-02-14 00:00:00,0.0
2000-02-14 00:30:00,0.0
2000-02-14 01:00:00,0.0
2000-02-14 01:30:00,0.0
2000-02-14 02:00:00,0.0
2000-02-14 02:30:00,0.0
2000-02-14 03:00:00,0.0
2000-02-14 03:30:00,0.0
2000-02-14 04:00:00,0.0
2000-02-14 04:30:00,0.0
2000-02-14 05:00:00,0.0
2000-02-14 05:30:00,0.0
2000-02-14 06:00:00,0.0
2000-02-14 06:30:00,0.0
2000-02-14 07:00:00,0.0
2000-02-14 07:30:00,0.0
2000-02-14 08:00:00,0.0
2000-02-14 08:30:00,0.0
2000-02-14 09:00:00,0.0
2000-02-14 09:30:00,0.0
2000-02-14 10:00:00,0.0
2000-02-14 10:30:00,0.0
2000-02-14 11:00:00,0.0
2000-02-14 11:30:00,0.0
2000-02-14 12:00:00,0.0
2000-02-14 12:30:00,0.0
2000-02-14 13:00:00,0.0
2000-02-14 13:30:00,0.0
2000-02-14 14:00:00,0.0
2000-02-14 14:30:00,0.0
2000-02-14 15:00:00,0.0
2000-02-14 15:30:00,0.0
2000-02-14 16:00:00,0.0
2000-02-14 16:30:00,0.0
2000-02-14 17:00:00,0.0
2000-02-14 17:30:00,0.0
2000-02-14 18:00:00,0.0
2000-02-14 18:30:00,0.0
2000-02-14 19:00:00,128.45114676138283
2000-02-14 19:30:00,0.0
2000-02-14 20:00:00,126.70416900472915
2000-02-14 20:30:00,0.0
2000-02-14 21:00:00,115.72273267377577
2000-02-14 21:30:00,0.0
2000-02-14 22:00:00,110.62195935814049
2000-02-14 22:30:00,0.0
2000-02-14 23:00:00,120.78536343858205
2000-02-14 23:30:00,0.0
2000-02-15 00:00:00,0.0
2000-02-15 00:30:00,0.0
2000-02-15 01:00:00,0.0
2000-02-15 01:30:00,0.0
2000-02-15 02:00:00,0.0
2000-02-15 02:30:00,0.0
2000-02-15 03:00:00,0.0
2000-02-15 03:30:00,0.0
2000-02-15 04:00:00,0.0
2000-02-15 04:30:00,0.0
2000-02-15 05:00:00,0.0
2000-02-15 05:30:00,0.0
2000-02-15 06:00:00,0.0
2000-02-15 06:30:00,0.0
2000-02-15 07:00:00,0.0
2000-02-15 07:30:00,0.0
2000-02-15 08:00:00,0.0
2000-02-15 08:30:00,0.0
2000-02-15 09:00:00,0.0
2000-02-15 09:30:00,0.0
2000-02-15 10:00:00,0.0
2000-02-15 10:30:00,0.0
2000-02-15 11:00:00,0.0
2000-02-15 11:30:00,0.0
2000-02-15 12:00:00,0.0
2000-02-15 12:30:00,0.0
2000-02-15 13:00:00,0.0
2000-02-15 13:30:00,0.0
2000-02-15 14:00:00,0.0
2000-02-15 14:30:00,0.0
2000-02-15 15:00:00,0.0
2000-02-15 15:30:00,0.0
2000-02-15 16:00:00,0.0
2000-02-15 16:30:00,0.0
2000-02-15 17:00:00,0.0
2000-02-15 17:30:00,0.0
2000-02-15 18:00:00,112.00178031214952
2000-02-15 18:30:00,0.0
2000-02-15 19:00:00,129.51282293898691
2000-02-15 19:30:00,0.0
2000-02-15 20:00:00,127.97084691513565
2000-02-15 20:30:00,0.0
2000-02-15 21:00:00,117.17753984637311
2000-02-15 21:30:00,0.0
2000-02-15 22:00:00,112.21071893208565
2000-02-15 22:30:00,0.0
2000-02-15 23:00:00,122.27042346444776
2000-02-15 23:30:00,0.0
2000-02-16 00:00:00,0.0
2000-02-16 00:30:00,0.0
2000-02-16 01:00:00,0.0
2000-02-16 01:30:00,0.0
2000-02-16 02:00:00,0.0
2000-02-16 02:30:00,0.0
2000-02-16 03:00:00,0.0
2000-02-16 03:30:00,0.0
2000-02-16 04:00:00,0.0
2000-02-16 04:30:00,0.0
2000-02-16 05:00:00,0.0
2000-02-16 05:30:00,0.0
2000-02-16 06:00:00,0.0
2000-02-16 06:30:00,0.0
2000-02-16 07:00:00,0.0
2000-02-16 07:30:00,0.0
2000-02-16 08:00:00,0.0
2000-02-16 08:30:00,0.0
2000-02-16 09:00:00,0.0
2000-02-16 09:30:00,0.0
2000-02-16 10:00:00,0.0
2000-02-16 10:30:00,0.0
2000-02-16 11:00:00,0.0
2000-02-16 11:30:00,0.0
2000-02-16 12:00:00,0.0
2000-02-16 12:30:00,0.0
2000-02-16 13:00:00,0.0
2000-02-16 13:30:00,0.0
2000-02-16 14:00:00,0.0
2000-02-16 14:30:00,0.0
2000-02-16 15:00:00,0.0
2000-02-16 15:30:00,0.0
2000-02-16 16:00:00,0.0
2000-02-16 16:30:00,0.0
2000-02-16 17:00:00,0.0
2000-02-16 17:30:00,0.0
2000-02-16 18:00:00,0.0
2000-02-16 18:30:00,0.0
2000-02-16 19:00:00,0.0
2000-02-16 19:30:00,0.0
2000-02-16 20:00:00,129.63394431169712
2000-02-16 20:30:00,0.0
2000-02-16 21:00:00,118.73687016584198
2000-02-16 21:30:00,0.0
2000-02-16 22:00:00,113.68033343562375
2000-02-16 22:30:00,0.0
2000-02-16 23:00:00,123.79664854070217
2000-02-16 23:30:00,0.0
2000-02-17 00:00:00,0.0
2000-02-17 00:30:00,0.0
2000-02-17 01:00:00,0.0
2000-02-17 01:30:00,0.0
2000-02-17 02:00:00,0.0
2000-02-17 02:30:00,0.0
2000-02-17 03:00:00,0.0
2000-02-17 03:30:00,0.0
2000-02-17 04:00:00,0.0
2000-02-17 04:30:00,0.0
2000-02-17 05:00:00,0.0
2000-02-17 05:30:00,0.0
2000-02-17 06:00:00,0.0
2000-02-17 06:30:00,0.0
2000-02-17 07:00:00,0.0
2000-02-17 07:30:00,0.0
2000-02-17 08:00:00,0.0
2000-02-17 08:30:00,0.0
2000-02-17 09:00:00,0.0
2000-02-17 09:30:00,0.0
2000-02-17 10:00:00,0.0
2000-02-17 10:30:00,0.0
2000-02-17 11:00:00,0.0
2000-02-17 11:30:00,0.0
2000-02-17 12:00:00,0.0
2000-02-17 12:30:00,0.0
2000-02-17 13:00:00,0.0
2000-02-17 13:30:00,0.0
2000-02-17 14:00:00,0.0
2000-02-17 14:30:00,0.0
2000-02-17 15:00:00,0.0
2000-02-17 15:30:00,0.0
2000-02-17 16:00:00,0.0
2000-02-17 16:30:00,0.0
2000-02-17 17:00:00,0.0
2000-02-17 17:30:00,0.0
2000-02-17 18:00:00,117.12043297203249
2000-02-17 18:30:00,0.0
2000-02-17 19:00:00,134.414780280982
2000-02-17 19:30:00,0.0
2000-02-17 20:00:00,132.70579522691003
2000-02-17 20:30:00,0.0
2000-02-17 21:00:00,121.86320887707244
2000-02-17 21:30:00,0.0
2000-02-17 22:00:00,116.85316991662185
2000-02-17 22:30:00,0.0
2000-02-17 23:00:00,126.97394911609318
2000-02-17 23:30:00,0.0
2000-02-18 00:00:00,0.0
2000-02-18 00:30:00,0.0
2000-02-18 01:00:00,0.0
2000-02-18 01:30:00,0.0
2000-02-18 02:00:00,0.0
2000-02-18 02:30:00,0.0
2000-02-18 03:00:00,0.0
2000-02-18 03:30:00,0.0
2000-02-18 04:00:00,0.0
2000-02-18 04:30:00,0.0
2000-02-18 05:00:00,0.0
2000-02-18 05:30:00,0.0
2000-02-18 06:00:00,0.0
2000-02-18 06:30:00,0.0
2000-02-18 07:00:00,0.0
2000-02-18 07:30:00,0.0
2000-02-18 08:00:00,0.0
2000-02-18 08:30:00,0.0
2000-02-18 09:00:00,0.0
2000-02-18 09:30:00,0.0
2000-02-18 10:00:00,0.0
2000-02-18 10:30:00,0.0
2000-02-18 11:00:00,0.0
2000-02-18 11:30:00,0.0
2000-02-18 12:00:00,0.0
2000-02-18 12:30:00,0.0
2000-02-18 13:00:00,0.0
2000-02-18 13:30:00,0.0
2000-02-18 14:00:00,0.0
2000-02-18 14:30:00,0.0
2000-02-18 15:00:00,0.0
2000-02-18 15:30:00,0.0
2000-02-18 16:00:00,0.0
2000-02-18 16:30:00,0.0
2000-02-18 17:00:00,0.0
2000-02-18 17:30:00,0.0
2000-02-18 18:00:00,0.0
2000-02-18 18:30:00,0.0
2000-02-18 19:00:00,0.0
2000-02-18 19:30:00,0.0
2000-02-18 20:00:00,134.87513042023866
2000-02-18 20:30:00,0.0
2000-02-18 21:00:00,123.67547887423721
2000-02-18 21:30:00,0.0
2000-02-18 22:00:00,118.4090001864459
2000-02-18 22:30:00,0.0
2000-02-18 23:00:00,128.3365035517385
2000-02-18 23:30:00,0.0
2000-02-19 00:00:00,0.0
2000-02-19 00:30:00,0.0
2000-02-19 01:00:00,0.0
2000-02-19 01:30:00,0.0
2000-02-19 02:00:00,0.0
2000-02-19 02:30:00,0.0
2000-02-19 03:00:00,0.0
2000-02-19 03:30:00,0.0
2000-02-19 04:00:00,0.0
2000-02-19 04:30:00,0.0
2000-02-19 05:00:00,0.0
2000-02-19 05:30:00,0.0
2000-02-19 06:00:00,0.0
2000-02-19 06:30:00,0.0
2000-02-19 07:00:00,0.0
2000-02-19 07:30:00,0.0
2000-02-19 08:00:00,0.0
2000-02-19 08:30:00,0.0
2000-02-19 09:00:00,0.0
2000-02-19 09:30:00,0.0
2000-02-19 10:00:00,0.0
2000-02-19 10:30:00,0.0
2000-02-19 11:00:00,0.0
